c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.13479957,0.353149847,-0.99568259,-0.917696017,-0.342701708,-0.325308277,0.131999651,0.949322328,0.253005571,0.684906823,-0.900807546,0.325188457,-0.577949558,0.577540593,0.837045968,0.128623969,0.078519619,-0.227971923,-0.42123445,0.970473673,-0.511934151,0.023615426,-0.696328174,-0.912851965,-0.444163675
-0.706628128,-0.194286727,0.380603223,0.652737597,0.996494945,0.145044634,-0.38764152,-0.13118211,-0.415677058,-0.439885998,0.992955146,-0.377310565,-0.532403808,0.376551628,-0.419112944,0.694906442,-0.432595378,0.994699307,0.734489532,-0.248475241,-0.920246998,0.598939527,0.162636008,0.800954442,-0.093355292
0.046885732,-0.213251842,-0.710684838,0.259651616,-0.292476144,-0.773936212,-0.382835117,0.6327681,-0.913457622,-0.144174537,-0.941667633,0.298394041,-0.790662107,-0.340547905,-0.416954948,-0.411574616,0.91513809,-0.0146826,-0.464934198,0.603248604,-0.337963316,-0.68801297,-0.416837327,0.218650483,-0.515006034
-0.64122638,-0.764337393,0.129269879,0.993413828,0.316995467,0.745183112,0.232242226,0.871568898,0.991220946,0.079396024,0.509361131,-0.49120904,0.35856124,-0.960714581,-0.191661925,-0.795417071,0.901188643,0.706090114,0.912027652,-0.089001065,0.318278662,-0.732760915,0.382184102,-0.297760717,-0.721047159
0.674927863,-0.560989895,-0.856706014,-0.556740691,0.012528978,0.504058413,0.976208354,0.386594272,0.245440323,0.445341985,-0.042967506,-0.99375247,-0.435146761,0.378189621,0.460771579,-0.003912774,0.217470944,0.287898186,-0.447228314,0.02815352,-0.572694119,0.364625532,-0.381330427,-0.645861408,0.181062118
-0.650138851,0.363173601,-0.725045036,0.684924522,-0.789594177,-0.335946976,-0.981843109,0.038750973,-0.495283061,-0.252879183,0.760052974,-0.108745656,-0.898476934,0.334259814,0.77373944,0.960828911,-0.982038047,0.845201975,-0.476410114,0.085952142,-0.341384084,-0.627186238,0.9539937,-0.033590286,0.529928963
-0.93914049,-0.811599957,-0.211133994,-0.924628703,0.941992911,-0.403304718,-0.023229537,0.623786309,-0.504974752,0.366315471,0.974040272,-0.250062987,0.578087916,-0.264786283,0.09281783,0.331746097,-0.02441301,-0.399366537,0.15396775,-0.4092939,-0.30003776,0.891117677,-0.564572592,-0.303343598,0.173664338
-0.177100997,-0.780719981,0.298185486,0.835977208,-0.852412596,0.636530824,-0.983666408,0.021597603,0.033279403,-0.257793197,0.751130564,0.926260078,-0.509812017,-0.254325913,0.585647779,0.09811261,-0.485100049,-0.885944008,-0.024345095,0.846755525,0.178735863,-0.467907832,0.803888559,-0.281072785,-0.0156176
0.335653393,-0.617881169,0.904208292,0.410031672,-0.715958507,-0.140126624,-0.438138479,-0.04277131,0.616577212,0.580159509,0.794657956,-0.483189841,-0.60072309,-0.803628695,0.058580646,0.429051072,-0.963136413,-0.909517739,0.464095547,0.944816528,0.944928729,0.868118198,0.06079609,-0.512214718,-0.040047611
-0.376798803,0.949663029,0.625539508,-0.880080834,-0.467511188,0.710526253,-0.463865847,0.461015465,0.598855124,-0.236629886,0.814268662,-0.36444971,0.425799444,0.300586101,0.521075644,-0.258266337,0.363973619,-0.295090671,-0.21138571,-0.145890476,-0.606725934,-0.609782663,0.970595923,-0.425203341,-0.922377646
0.822312419,-0.684969561,0.160678079,-0.25785787,-0.629170266,0.925156534,0.116701216,-0.990349268,0.350377688,0.409283003,0.123766541,0.68112944,-0.046081929,0.313667558,-0.288601506,0.807115777,0.275434751,-0.317748496,-0.506923079,0.330781513,0.371841191,-0.46470212,-0.483864575,-0.277971603,-0.007202928
0.443399276,0.67197603,-0.505211429,0.49813028,-0.107118709,-0.66914811,-0.871344091,-0.643188514,-0.185762131,0.62850587,-0.307029651,-0.373240818,0.020199664,-0.256025966,-0.132050527,0.369723498,-0.362132052,0.897731495,-0.240075202,0.781640396,-0.116196024,-0.312336038,0.258015209,0.948778928,-0.859467063
0.349077181,-0.439620928,-0.479960462,-0.479039409,-0.315875922,-0.79509238,-0.466923519,0.814984476,0.638115102,-0.791773589,0.372064985,-0.467133528,0.8341485,-0.980247347,-0.459430173,0.473002384,0.178691072,0.201043274,0.813885157,0.211779505,0.972360287,0.647308837,-0.521322072,0.132225533,-0.129111926
-0.314719,-0.642732927,0.464253801,0.98113015,-0.28942284,0.202997708,0.80789129,-0.221136195,0.221961524,-0.048099247,-0.316394784,-0.729069688,-0.203747866,-0.448358599,-0.234441718,0.663029876,-0.893505236,0.641414057,-0.496907295,0.118854681,0.522408987,-0.708515035,0.190082187,-0.243053796,-0.501683568
0.859884357,0.011033294,-0.135451503,0.740600791,0.623881138,0.768101057,-0.574764139,0.203381844,0.427165607,0.618620702,-0.290414081,0.424777368,0.076340874,-0.213358262,-0.765725253,-0.392067828,-0.906651515,-0.369389727,0.663818669,-0.752767392,0.99140455,0.98502593,-0.823718341,0.33437461,0.818758986
-0.456800106,-0.808710039,-0.357835783,0.428274969,0.90195459,0.056620285,-0.950157591,-0.708807546,0.167601411,-0.804352725,-0.530311461,-0.144551624,-0.710624074,-0.067772473,0.674580072,0.708646262,0.612765884,0.106661432,-0.954434281,-0.472476548,-0.889404633,-0.918559579,-0.302299961,0.429539343,0.201902139
-0.691883527,-0.05580224,-0.126307594,0.845500027,0.032694788,-0.54548313,0.526517191,0.219325784,0.980862997,-0.393568806,0.395868792,-0.181839363,-0.846645722,0.546917038,-0.890369818,-0.590613569,0.419930805,0.786266954,0.818379504,0.924947579,0.67768345,0.796217091,0.175333072,-0.988083695,-0.895760785
-0.6920227,-0.899809978,-0.028960788,-0.539204521,-0.629864481,-0.396847827,0.741277588,-0.245810511,0.348274388,-0.551374892,0.328276092,0.323603461,-0.779803597,0.298405644,0.881922914,-0.275862365,0.035730925,0.904311901,-0.12544064,0.438416532,0.069587805,-0.491431563,0.383309107,-0.02224245,0.498198663
0.581100621,-0.131423325,-0.651349073,-0.82720549,-0.323845463,-0.269067194,-0.610982369,-0.299745856,-0.112215554,0.082424706,-0.50231487,0.819002503,-0.075374329,0.487245644,0.81018583,0.793545566,-0.565546038,-0.354938173,-0.757561021,-0.998661373,-0.728285404,-0.83679838,0.603565128,-0.071722405,-0.331357188
0.2231223,-0.316569321,-0.642478444,0.766494379,-0.422332149,0.60116405,-0.471805837,-0.838271319,0.660637105,0.570115152,-0.514416066,0.957039286,-0.958459313,-0.364586563,-0.589064545,0.126789008,-0.293341483,-0.848210211,0.07069676,-0.904435413,-0.132147957,0.11200419,-0.050522171,0.193006398,-0.200947517
-0.029297296,0.869785421,-0.562289955,0.633978481,0.371633615,-0.257201997,0.835045056,-0.099695687,0.34642167,0.612181805,0.311878996,0.164825917,0.289209517,0.063141224,-0.05566012,0.390180633,0.497676605,-0.406665235,0.210654397,-0.419577634,0.931025975,-0.106261234,0.111636144,0.959978146,0.967087688
0.50699374,-0.505312806,-0.07026844,0.826330256,-0.880544983,0.627581989,0.572761085,0.365851849,-0.226879521,-0.169475881,-0.027190587,0.143067559,0.325926142,0.483226504,-0.877380043,0.040353425,-0.759587405,0.470287144,-0.204125393,-0.606442223,-0.147574969,-0.299896086,-0.919499725,-0.331300149,0.080045812
-0.445546247,0.069530152,0.956049719,-0.699796573,0.512392511,-0.657153832,0.575165873,0.134394079,-0.994260701,-0.66838131,-0.143755804,-0.794742995,-0.17113603,0.763832234,0.128841705,-0.530585569,0.374884821,0.548481358,-0.717719091,-0.806110441,0.284717388,-0.928594913,0.622508189,-0.926372683,0.944835352
0.097059117,0.46631269,-0.082622244,-0.960862155,-0.016251449,-0.217997857,0.086251715,0.535901661,0.656847252,0.134208041,0.211566013,-0.632080338,0.359795926,-0.792972612,0.746635207,-0.518609648,0.931402292,0.145241384,0.973132586,-0.017118024,0.346678696,0.216921766,-0.797055197,-0.431752926,0.369753092
0.645505513,0.710964589,-0.292614928,0.840466946,-0.982529951,-0.282470327,-0.256747704,-0.62730117,0.480107606,0.113803913,0.307978206,-0.951988262,0.81471118,-0.108613997,0.13346194,-0.18376944,-0.861094838,-0.551807267,-0.579544354,0.560047679,0.601625697,0.091002018,0.901729892,0.877617722,0.977237355
0.184316765,0.416260944,0.238486512,-0.96471415,-0.061761594,-0.637504768,0.176713331,-0.588268849,-0.866192122,-0.83009749,4.59E-05,0.166078585,0.847847161,0.154499161,0.646921287,0.162743331,-0.567636022,0.143263013,0.905058351,-0.081756708,-0.086503147,0.285356539,-0.741361562,0.382657456,-0.830817519
-0.986579811,-0.35227665,0.283766079,0.082847848,-0.793688065,0.824279449,-0.422431597,-0.635780381,-0.33787954,0.241728975,0.283853137,-0.507035821,0.145034848,-0.315658051,-0.520292818,-0.301154045,0.798290722,-0.742434981,-0.515491351,0.93276958,0.553083569,0.639524282,0.749012478,0.196309883,0.356041009
0.871049124,-0.936711719,0.951449327,-0.553356086,0.558165186,0.092816267,-0.376180192,0.359213401,0.678923511,0.848311394,-0.667126352,-0.298462627,-0.670349493,-0.618145721,0.652505277,0.244419844,0.810085636,-0.541755652,-0.615690268,0.903336271,0.281739445,0.129364731,0.349959371,0.448661526,-0.475938524
-0.352022213,0.484303352,0.318207775,-0.461999576,0.217115528,-0.027483577,-0.330281288,-0.59952766,-0.933588182,-0.306554504,0.617434712,0.214500888,-0.390076679,0.054393793,0.789302743,-0.893359264,0.382069213,0.431058775,0.875761309,-0.226831429,-0.337785455,-0.640700317,0.075449422,-0.757863073,-0.673188684
0.133178546,-0.021461629,0.602437657,-0.959495887,0.477441774,0.990572472,-0.214402335,0.907028929,0.567292839,0.254849236,-0.405334763,-0.25177142,-0.579300766,-0.945156615,0.438415645,0.331357659,0.737603838,-0.345780128,0.1391967,-0.98479502,-0.637193796,0.951939433,-0.96048026,-0.828178162,-0.206689316
0.445883657,0.193721965,-0.295390073,0.441939433,0.880048694,0.513582957,-0.342876391,0.699344801,0.811078981,-0.27889275,0.579315412,0.191122297,0.591347862,0.087639675,0.794429493,-0.720029378,-0.76802341,0.050120469,0.86562513,-0.623293443,0.258163757,0.824583438,-0.258020861,-0.835544616,-0.867482072
-0.629018161,-0.56638711,-0.460601653,0.748181882,0.852042402,0.490179865,-0.704710384,-0.070994357,-0.42932142,-0.852935776,0.388629156,-0.254929023,-0.488147365,0.533569903,0.167505865,-0.279507117,-0.531910966,-0.653638305,0.780575004,0.556851862,0.497299072,0.282375575,0.131451152,0.517083033,0.999260099
0.9793872,0.046731079,-0.620192301,0.898476125,0.245843657,0.199210569,0.198465984,-0.701194442,-0.119965622,0.077991228,-0.557892992,0.421988248,0.348249327,-0.694881884,-0.752457726,0.9811387,-0.742300119,0.492289707,-0.933505279,-0.176704254,0.430831746,-0.030809307,0.665678606,-0.251362685,0.556524403
0.973636705,0.537642913,-0.070249917,0.652402068,0.618636617,-0.107497924,-0.981858372,-0.662499839,-0.252168376,0.010248995,0.997470055,0.457986499,0.458875136,-0.505686384,0.488419425,0.70703596,-0.770945927,-0.36555868,-0.310458991,-0.405259411,0.946726767,0.328133509,-0.666265729,0.916860419,0.964884983
0.165923075,0.365177645,-0.742257981,-0.259817906,-0.466170395,-0.106680568,-0.946237511,0.143954982,0.820805562,-0.213076353,0.100962629,-0.816903619,0.586600561,0.849510628,0.479208461,0.636802498,0.532982584,-0.356117789,0.883825667,-0.833873596,-0.075057625,-0.946982037,0.125052697,-0.384372729,0.193863534
-0.232472909,-0.787409232,0.352248812,-0.854792978,-0.594220291,-0.405723866,-0.589564154,-0.365195777,-0.128679063,-0.211876763,-0.977000628,0.410833475,0.864716129,0.293798504,0.260042846,-0.638333819,-0.702794707,-0.657163584,-0.495177076,-0.243270224,0.594984869,0.15086169,0.968796959,-0.623817409,0.385145016
-0.376251173,-0.58814737,0.151906405,-0.094191547,-0.709102744,0.292462935,0.137750404,0.07953988,0.057996353,0.465645363,-0.573763409,-0.30089597,0.547740046,0.867891855,0.991780277,0.121391414,0.098971535,0.873569066,0.168180749,0.056531238,0.894838681,-0.537833554,-0.106803477,0.891576463,0.056312632
0.966845638,0.744231708,0.788849549,-0.563986446,-0.688034012,0.286484669,-0.751473834,-0.262995555,-0.118706699,0.26611006,0.610108555,-0.865628914,-0.147989499,-0.424677566,-0.770805665,0.899109572,0.271019222,0.73573037,-0.540890994,0.633045495,-0.822780679,-0.360814725,0.374125272,-0.118873017,-0.787506098
-0.829323834,0.257665942,-0.463597082,-0.638526811,-0.959306098,0.232909527,-0.939204621,-0.909635012,0.81077934,0.915150726,0.798497631,0.861698341,-0.78189842,-0.469933051,0.08535579,-0.693919555,0.664521257,0.32550355,0.51910709,-0.428880458,-0.042558604,0.55029238,0.535984181,-0.459269353,0.264736191
0.398736814,0.162263064,-0.923942511,0.65954975,-0.627909714,0.966709329,0.732665242,-0.319564713,0.515265323,0.862110307,0.87567452,-0.051953335,0.780064428,-0.772838557,-0.924252291,0.443882027,-0.107050265,0.800399144,0.272998753,-0.268482127,0.691505747,0.232374008,-0.195461153,-0.286889814,0.217591647
-0.141736632,0.72055085,0.295736154,0.700997007,-0.864204187,0.373774991,-0.118217528,-0.106172626,-0.722909897,-0.222705117,-0.962654152,0.85349922,-0.458418048,-0.7922792,0.370020088,-0.082963815,-0.605525583,0.371080741,0.287812957,-0.273545685,0.946066534,0.27026043,-0.860536101,-0.265349044,-0.273518642
0.335008853,-0.078113173,0.635982017,-0.61485132,0.342225904,-0.141988353,0.251546508,-0.488795062,0.773535906,0.442167282,0.744845061,-0.178789799,0.086542691,-0.394280756,-0.455457041,-0.640432243,-0.752269966,-0.06353818,-0.067585566,-0.210862825,0.258431134,-0.076193007,-0.221565618,0.773664861,0.12044294
-0.903836743,-0.100546762,-0.375139976,0.859486499,-0.387938476,-0.809269501,0.645888462,-0.984985666,0.264783324,0.115477283,0.226166219,-0.333336927,-0.640708806,0.422040275,-0.457644455,0.598366851,0.831685633,-0.680815841,0.874534824,0.441658959,-0.630923679,-0.134020561,-0.684791202,-0.300649,0.683451737
0.649849185,0.088260004,0.444341501,-0.616002567,-0.619011508,-0.581857765,0.041268453,0.413606014,0.902855698,-0.006357346,-0.478971823,-0.634067525,-0.868027343,-0.91171877,-0.088920056,0.665161854,0.736881801,-0.634850295,-0.198150607,0.611997322,0.795335101,0.929685337,0.787421897,-0.524471404,0.972567688
0.153791321,-0.278101852,0.53956336,-0.66326688,0.592622542,-0.815832995,-0.908081274,-0.300015762,-0.557141104,0.730481605,-0.774002827,0.292306609,0.18934554,-0.684198807,-0.013281035,0.497193953,-0.26595846,0.516172241,-0.218211879,0.869483415,0.992850976,-0.790882369,-0.992056162,-0.658165641,-0.441950147
0.428500536,0.172239432,-0.652888035,-0.680424718,0.159594456,-0.951711781,0.020586294,0.000117089,-0.790852259,0.557572634,0.208353625,0.600261473,-0.000489037,-0.916733102,-0.834675281,-0.553217659,-0.829797217,0.209313336,0.012165397,0.655192287,0.295155076,0.306046181,-0.411930408,-0.832518821,0.352221607
0.610892572,0.313410051,0.978768488,0.209198969,0.266414051,0.024016394,0.112765963,-0.041815617,0.180985336,-0.25399909,0.110465652,-0.214992574,0.582780241,-0.169468614,0.836211281,-0.08276702,0.882693668,0.200091357,-0.008889085,-0.862723251,0.699366958,-0.00313815,-0.559014795,0.89733733,-0.04576352
0.311379145,-0.666525583,0.872126693,0.741880399,-0.118694998,0.180367139,-0.245185957,0.010008833,-0.177690806,-0.864876087,-0.500610834,-0.235692645,-0.877573149,0.96775228,0.838607088,0.320454591,0.043024585,-0.951104065,-0.042844857,-0.842092219,-0.683403494,0.515013738,-0.375007762,0.089522188,-0.629247824
-0.860243636,-0.843732577,-0.062791674,0.715901856,0.96446221,-0.592739889,0.950530275,0.272744617,-0.75839515,-0.372065318,-0.336586168,0.776452854,0.051549208,0.527958069,-0.644933171,0.681795394,-0.493364447,-0.15393052,0.830456685,0.100606492,-0.295837532,0.284014326,0.807908804,0.332918085,0.733417555
0.282774858,0.308152405,0.933996439,-0.319994488,0.209442793,-0.14697851,-0.108580088,-0.021485115,-0.552938988,-0.574151529,0.803925273,-0.267988597,-0.985323704,-0.719840951,0.203347093,-0.613300545,0.4199163,0.719528089,-0.910700707,-0.292294784,0.284262865,0.585997292,-0.25265945,-0.682328045,0.0608455
0.767115249,0.351241966,-0.599368277,0.394166001,0.801250936,-0.496567606,0.190557861,0.903662828,-0.250490442,-0.024698876,-0.857793832,0.669259239,0.667412072,0.394004526,0.302296163,-0.536746467,-0.025817904,0.921890943,-0.782985867,0.62174909,-0.938313909,0.323432577,0.926283572,0.97950345,-0.528601662
0.168735809,0.732790516,-0.82159157,-0.051723213,-0.725530205,-0.6911428,0.462821835,-0.092188222,0.062634949,0.495445534,-0.634888223,0.236381956,-0.427699714,-0.915920991,-0.13647341,-0.895264104,-0.52328835,-0.586394664,0.167219931,0.505211804,-0.919331043,0.478964328,-0.425612296,0.586164457,0.591365006
-0.419425845,-0.533523,0.904562566,0.680231143,-0.410817369,0.759674328,-0.742017017,-0.079370686,-0.571698374,0.382389656,0.13313081,-0.694953428,-0.481710978,0.522761104,-0.253775713,-0.600342094,0.980970427,0.949271512,0.442434299,0.468462752,0.560452837,0.704109414,0.762798244,0.520136179,-0.525927081
0.033199377,-0.132111881,-0.638127075,-0.6514613,0.665838552,0.302325627,0.364808324,0.399203811,0.699692137,0.112817733,0.059268262,0.78960845,0.167167009,-0.184716754,-0.361528997,0.474288441,-0.385966735,-0.883929503,0.264989803,-0.902521648,0.640140259,0.062842713,-0.708268026,0.688562217,-0.790855896
-0.917928035,0.692194094,-0.476528232,-0.684468357,0.272575998,-0.181732246,-0.29627235,-0.894119651,0.367847873,0.27544389,-0.11410941,-0.443429949,-0.252275938,-0.379605654,0.230689615,0.011299849,0.527617051,-0.161454869,-0.769197903,-0.351419344,-0.770699472,0.530885364,0.195372905,0.109593787,0.448595072
0.777176202,-0.527917512,0.538936701,-0.140131699,0.634688519,-0.599077135,-0.004014317,-0.653076142,-0.062905121,-0.979769259,0.612138353,0.110259471,-0.462426162,0.551251427,-0.054888266,-0.320692855,-0.811862813,-0.849095056,-0.205656161,0.813680499,0.156547909,0.178552138,-0.092180202,-0.814911361,-0.500761649
0.198393899,-0.453485139,-0.04609312,-0.982006342,-0.028459325,-0.324341382,-0.987939502,-0.459977924,-0.076864335,-0.261006291,-0.721924984,-0.418199246,0.24256532,-0.752700785,-0.499018497,0.757503749,0.121163915,-0.249347432,-0.918490903,0.123510427,-0.282093925,-0.671723702,-0.10911359,-0.466203954,0.597446038
0.976769729,-0.793578264,0.865000905,-0.70187515,-0.422794083,-0.212790257,0.178230784,0.282311844,0.092363266,-0.763358981,-0.276652525,-0.49453123,-0.83761643,0.392537339,-0.454015624,0.240841758,-0.387795483,-0.256819356,-0.474412985,-0.610915992,0.631615132,0.882399857,0.746477373,-0.064059395,0.99856811
-0.443429892,0.114328082,0.914702931,-0.781645218,0.545126957,-0.537933579,-0.434104082,0.057384197,-0.579740017,-0.729602736,0.836966873,0.400129318,-0.968022658,0.131224294,0.74768454,0.574475292,-0.953350304,-0.122326566,-0.15149936,-0.581212811,0.184074186,0.500841733,0.286024572,0.67168765,0.004981464
0.730293001,-0.665384627,0.155056035,-0.50260003,-0.469495281,0.132464735,-0.533108979,-0.130056619,0.370406395,-0.384891138,0.350616158,-0.570486045,0.171275665,0.922255093,-0.962760007,-0.19309616,-0.889981622,0.187542934,0.164794392,-0.999812545,0.124026876,0.12626238,-0.260134595,0.945836867,-0.357763345
-0.339836922,-0.414258669,-0.178826485,-0.455322759,-0.119001308,0.307534913,0.855503243,0.254830095,0.888115584,-0.313212903,-0.654606141,0.878992898,-0.681511789,0.273545071,0.540342835,0.138099019,0.119244012,-0.385252853,-0.897273048,-0.849745705,0.818498827,0.196705048,0.950370614,0.924397623,-0.846558193
-0.429575263,-0.63669446,0.294568024,-0.05063501,0.90349861,0.33797521,0.899938782,0.860200405,0.350039143,-0.160752501,-0.38375028,-0.767966587,-0.989297039,0.917199526,0.586187815,0.506616093,0.580210526,-0.853471359,-0.887349924,0.386052856,-0.956726052,-0.550409983,-0.579259261,-0.136098699,-0.677046563
-0.345316217,0.051208945,0.805018251,-0.112600519,-0.129098422,0.059669887,-0.092497802,-0.491146275,0.739013963,-0.582291559,0.280424457,-0.176933969,0.668764877,-0.580702085,0.846039908,-0.515054376,0.709490317,0.549912974,0.40433082,-0.688985643,0.135381064,-0.13443562,0.798366348,-0.972672873,0.782356309
0.007703824,0.026664143,0.564556475,-0.835736234,-0.129324928,0.613522398,-0.918636655,0.451559981,-0.255494337,0.796029891,0.995981624,0.302013775,-0.179958136,0.374816499,-0.251244459,-0.85713948,0.849052185,-0.644425755,0.686401295,0.919408928,-0.013330252,0.372732097,-0.192547659,0.468496733,-0.50082891
-0.712284328,-0.386421444,-0.356360267,-0.75924182,0.604813112,0.049923191,0.602674737,-0.735874487,-0.790743458,-0.658608835,0.843400521,-0.809111332,0.547968101,-0.03572483,0.847110563,-0.736561562,0.630558095,0.346014133,-0.604257775,-0.347118957,0.583104582,-0.979758716,-0.888077312,0.247000002,-0.276972085
0.181990065,0.832259246,0.269426503,-0.454816331,0.825619714,-0.717254935,0.766117183,0.85056539,-0.764073587,-0.075752927,0.242867342,0.315339928,-0.039283001,0.534706769,0.006132902,0.741779227,0.556368898,0.768286319,0.103217544,0.377332721,-0.23178667,0.853711768,-0.931165484,0.309789521,-0.980520997
-0.386695629,-0.096081065,0.834712664,-0.763013859,0.012516151,0.470421897,-0.594332501,-0.646012428,0.281211947,0.728989987,-0.250395934,0.526982574,0.630216114,0.256287925,-0.180014796,0.928193902,0.960965746,-0.435256147,-0.090137205,-0.163502178,0.204137195,0.584075251,0.485656002,0.856604165,-0.972491164
-0.21674622,-0.977859423,0.058513212,-0.509419008,-0.673459039,-0.52961105,-0.574566505,-0.381767047,-0.692631671,-0.028810237,-0.021406365,0.898659354,-0.357897392,-0.333217765,-0.96445644,0.06978344,-0.419632502,-0.079672675,-0.422196629,0.924085709,-0.356571888,0.700255368,-0.803824806,0.221057831,-0.137693239
0.660332957,-0.205270887,0.732731895,0.701589256,-0.773244002,-0.842663937,0.983867377,-0.880156421,0.953252471,-0.185436219,-0.205189265,0.081831681,0.533302232,-0.905010597,0.298220858,-0.162962984,0.668790495,0.863211253,-0.373284316,-0.885005665,0.688413642,0.154916965,-0.737940704,0.196130531,0.450855109
0.768750139,-0.575842812,0.386804109,0.278718722,-0.341588768,0.584382837,-0.226000386,0.186434788,-0.287023492,-0.601343472,0.322169833,0.632439831,0.98582548,-0.688752733,-0.02393548,-0.49395528,-0.211001401,0.305357581,-0.448969783,-0.760993179,0.09104424,-0.686819034,-0.521051925,0.731420822,0.506599994
0.292235131,-0.106727211,-0.614379294,0.787647749,-0.344139798,-0.900323656,0.453830393,-0.020351663,0.99063513,0.813227806,-0.756192004,0.707131661,0.286895748,0.100935355,0.103645598,0.131911766,-0.799676582,-0.577584352,0.508147556,-0.781202605,0.023356197,0.322888336,-0.20455278,0.964270488,-0.68366439
0.298810997,0.965399613,0.411115112,-0.733060679,0.99565224,-0.405701237,0.321853362,0.299268043,0.087861128,0.715194042,-0.079825387,-0.460652233,-0.682506137,-0.960082397,0.981308198,0.428782356,0.563222263,-0.009201389,-0.559834603,0.278244237,0.323412904,-0.325357234,0.958921323,0.297216321,-0.093301529
-0.675877087,-0.476331338,-0.418184305,0.573041356,0.803810299,0.097306502,0.10679287,-0.889545408,0.435554861,0.052866119,-0.568632122,0.203239788,0.951456871,-0.762637745,0.197150263,0.322826988,-0.072525955,0.491025989,0.866888193,-0.330116134,-0.249040087,-0.797931881,0.514716561,0.393854321,-0.276064947
-0.913907753,0.794574546,-0.352459359,-0.270791942,-0.381769929,0.032023686,0.541914385,0.26679964,0.074282073,-0.295701778,0.579278414,-0.3699821,0.158024895,-0.018368404,-0.269578542,0.931005206,-0.37072154,-0.505412176,-0.855531227,-0.552186077,-0.578602895,0.063970895,0.987383408,0.443248639,-0.774175043
-0.647107817,0.849857022,0.661587874,0.798126277,0.581942804,-0.265368475,-0.307829029,0.979065594,-0.515980983,-0.71065447,0.841676954,-0.570627679,-0.956925384,-0.086014537,-0.9068926,-0.087962909,-0.628362088,0.333687295,0.960653641,0.113335894,0.139704891,-0.825619121,0.773409083,0.506098134,-0.451019285
-0.493630077,-0.350272711,0.532657917,-0.447570202,0.134814749,0.843183742,0.289619558,0.585974431,-0.388868035,-0.425493934,-0.264197914,-0.516767652,0.435091175,0.469613606,0.283128479,-0.350920155,-0.999943752,-0.757912082,-0.464054585,-0.747777387,-0.234986233,-0.435178137,0.197848047,0.734724073,-0.286864527
-0.37326678,-0.609491907,0.597982903,0.411478092,-0.468509675,0.262082308,0.920735473,0.923748916,0.039360826,0.668460424,0.087262512,0.854714385,-0.838535574,-0.775555372,0.071980344,-0.272879535,-0.307885993,-0.79178942,-0.372508172,0.139251873,0.114238831,0.834852799,0.984606153,-0.560505707,0.42041938
0.35791526,-0.414963807,-0.720500263,0.713456982,-0.043176454,0.862889913,-0.190087723,0.59318467,-0.781214026,-0.636712569,0.946384617,0.29380626,0.170673956,-0.528276272,-0.024917416,-0.494934592,0.839115787,-0.026535649,0.619286365,0.073027117,0.09917618,-0.799895529,-0.842092943,-0.690449396,-0.954281687
0.669645626,0.817648264,-0.400540451,-0.664788535,0.883501816,-0.782138762,-0.936907951,-0.312765836,-0.178222908,-0.367148683,-0.46327248,-0.735741746,-0.438080612,0.76276595,0.434131861,-0.215264365,-0.579918025,0.78739784,0.400386258,0.816703085,0.042603214,-0.082543312,0.203423858,0.369933909,0.486355381
0.616874114,0.85309105,0.472657533,-0.746600738,-0.819574087,0.670653591,0.630278148,0.773578648,0.354634191,-0.466059516,-0.197567683,0.797981488,0.11875019,-0.614733446,-0.080097143,0.416256595,0.238418257,-0.626458607,-0.361639334,-0.79085071,-0.45495222,-0.345898114,0.375220281,0.3340926,-0.491747881
0.801332641,0.313601722,0.256545347,0.303373357,0.321287921,0.669836846,0.598020263,0.464489787,-0.842768914,0.033371418,0.098353201,0.306318418,-0.396384762,0.825953872,-0.566785434,-0.43258114,-0.867282051,-0.659687663,0.68919626,0.638082087,0.566449038,-0.560406524,-0.618876055,0.703497111,-0.427817105
0.621248073,-0.729177779,-0.417891241,0.23520892,-0.065012075,0.599171565,0.09599614,-0.9782052,0.364771831,-0.253747002,-0.688339956,-0.729467553,0.848144504,-0.928777376,-0.283152717,-0.284271897,-0.848175717,-0.549016534,-0.198479299,-0.483642841,-0.561059485,0.7743817,0.507806468,0.483706969,-0.642874173
0.540980369,0.810726608,0.328470258,-0.425861074,-0.360122055,-0.46025705,0.984648272,0.462288502,-0.296625546,0.636815398,-0.630734974,0.830998627,0.669881024,-0.13883913,-0.726055075,0.17932204,0.803049589,0.472101653,-0.574086411,-0.483920331,0.556617109,-0.444755385,-0.565160297,0.429179089,-0.994349061
-0.561279071,0.240539024,0.494182048,-0.759067895,-0.7833922,0.399509359,0.581070846,-0.292451694,0.16267501,0.779206725,0.617877886,-0.941911866,-0.985329382,0.341882194,0.540203266,-0.605139506,-0.891112012,-0.35324513,-0.683611926,0.742072399,0.839216772,0.248053789,0.452905256,-0.557537622,-0.988934652
-0.219481449,0.998514585,-0.830480049,-0.333589842,0.441572172,0.360990704,0.610367713,-0.602595876,-0.413442013,0.237891591,-0.476163065,0.598388891,0.890410127,0.284767939,0.965241051,0.988955458,-0.499394754,0.404270837,0.116049972,0.969561446,-0.235436728,-0.621571935,0.824912215,0.349624383,-0.148831937
